followers,genres,artist,popularity
520404.0,"['brega funk', 'funk carioca']",Mc's Zaac & Jerry Smith,40
190266.0,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Keith Washington,40
104014.0,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'souldies', 'southern soul']",The Moments,40
295179.0,"['afro soul', 'south african pop', 'south african pop dance']",Lady Zamar,40
134706.0,['latin viral pop'],Lionel Ferro,40
142965.0,"['classic bollywood', 'filmi', 'ghazal']",Usha Uthup,40
234988.0,"['deep turkish pop', 'turkish pop']",Betül Demir,40
161367.0,['korean pop'],RYEOWOOK,40
131204.0,"['brazilian gospel', 'sertanejo gospel']",Gislaine e Mylena,40
193689.0,['v-pop'],Chi Pu,40
116011.0,"['arab alternative', 'arab folk', 'arab pop', 'lebanese indie', 'lebanese pop']",Yasmine Hamdan,40
236826.0,['brazilian gospel'],Michelle Nascimento,40
177907.0,['turkish hip hop'],Cegıd,40
182569.0,"['post-teen pop', 'teen pop']",Shane Harper,40
124780.0,"['funk carioca', 'funk pop', 'pop lgbtq+ brasileira']",Kaya Conky,40
129680.0,"['funk carioca', 'funk das antigas']",Furacão 2000,40
123125.0,"['grupera', 'gruperas inmortales']",Grupo Samuray,40
182391.0,"['brazilian gospel', 'gospel antigas', 'sertanejo gospel']",Rayssa e Ravel,40
167783.0,"['arab pop', 'belly dance', 'classic arab pop']",Warda,40
261657.0,"['arab pop', 'egyptian pop', 'shaabi']",Ahmed Saad,40
120746.0,['pagode'],Sem Compromisso,40
106027.0,"['thai pop rap', 'thai trap']",RachYO,40
317997.0,"['arab pop', 'egyptian pop']",Bahaa Sultan,40
104245.0,"['thai folk pop', 'thai pop']",New & Jiew,40
108587.0,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",The Deele,40
419108.0,"['hindustani classical', 'hindustani instrumental', 'indian classical', 'indian percussion', 'tabla', 'world fusion']",Zakir Hussain,40
182500.0,"['death metal', 'german metal', 'german thrash metal', 'metal', 'mexican metal', 'old school thrash', 'thrash metal']",Destruction,41
171720.0,['social media pop'],Skylar Stecker,41
128597.0,['miami hip hop'],Icy Narco,41
177145.0,"['classic thai pop', 'thai pop', 'thai rock']",Blackhead,41
171712.0,"['thai hip hop', 'thai pop', 'thai trap']",Twopee Southside,41
206134.0,"['country rap', 'redneck']",Big Smo,41
111687.0,"['chinese idol pop', 'k-pop boy group']",UNIQ,41
199868.0,['indonesian pop'],Gita Gutawa,41
109602.0,"['chicha', 'cumbia peruana']",Grupo Guinda,41
147434.0,"['desi pop', 'punjabi pop']",Kaur B,41
150551.0,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Shirley Murdock,41
444583.0,"['filmi', 'tollywood']",Chakri,41
111648.0,['thai pop'],Bell Supol,41
185687.0,"['k-pop', 'k-pop girl group']",Stellar,41
215505.0,"['opm', 'pinoy indie', 'pinoy rock']",Barbie Almalbis,41
136883.0,"['french hip hop', 'rap conscient', 'rap marseille']",El Matador,41
130903.0,"['bhangra', 'classic bhangra', 'classic pakistani pop', 'filmi', 'sufi']",Bally Sagoo,41
261791.0,"['dangdut', 'dangdut remix']",Cita Citata,41
101121.0,['israeli mediterranean'],Maor Edri,41
445097.0,"['arab pop', 'classic arab pop', 'egyptian pop']",Angham,41
103852.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Bucky Covington,41
212401.0,['arab pop'],Moustafa Hagag,41
106729.0,['japanese underground rap'],KICK THE CAN CREW,41
122931.0,"['k-pop', 'k-pop boy group']",TOO,41
147200.0,"['diva house', 'k-pop']",AMBER,41
118455.0,"['austrian black metal', 'austrian metal', 'black metal', 'brutal death metal', 'death metal', 'metal', 'symphonic black metal']",Belphegor,41
172932.0,"['pop r&b', 'trap queen']",Summerella,41
111596.0,"['brazilian indie', 'funk carioca', 'nova mpb', 'pop lgbtq+ brasileira', 'tecnobrega']",Banda Uó,41
151311.0,['latin viral pop'],Lyna,41
286778.0,"['bhangra', 'classic bhangra', 'desi pop', 'punjabi pop', 'sufi']",Sukshinder Shinda,41
145475.0,['k-pop'],ONG SEONG WU,41
140796.0,"['latin alternative', 'latin rock', 'latin ska', 'mexican rock', 'rock en espanol', 'ska mexicano']",Nana Pancha,41
133212.0,"['arab pop', 'khaleeji iraqi', 'khaliji']",Husam Al Rassam,41
106117.0,"['latin arena pop', 'latin pop']",Pambo,41
109957.0,"['dirty south rap', 'pop rap', 'southern hip hop', 'st louis rap']",St. Lunatics,41
187739.0,"['french hip hop', 'pop urbaine', 'rap francais']",Q.E Favelas,41
398953.0,"['k-pop', 'k-pop boy group']",Highlight,41
207055.0,"['bhangra', 'desi hip hop', 'desi pop', 'punjabi pop']",DJ Sanj,41
128439.0,"['norwegian hip hop', 'norwegian pop']",Vinni,41
251612.0,"['contemporary country', 'country', 'country dawn', 'country road']",SHeDAISY,41
103480.0,"['brostep', 'classic dubstep', 'electronic trap', 'filthstep']",Cookie Monsta,41
175416.0,"['beatboxing', 'east coast hip hop', 'electro', 'harlem hip hop', 'old school hip hop', 'rap']",Doug E. Fresh,41
254930.0,['punjabi pop'],Harf Cheema,41
285573.0,"['arab pop', 'classic tunisian pop', 'tunisian pop']",Saber Rebai,41
475052.0,"['arab pop', 'rif']",Samira Said,41
467839.0,"['pop nacional', 'pop teen brasileiro']",Larissa Manoela,41
118883.0,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues']",Son House,41
105500.0,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'doom metal', 'drone metal', 'dub metal', 'post-doom metal', 'post-hardcore', 'post-metal', 'post-rock', 'progressive sludge', 'sludge metal']",Neurosis,41
141432.0,"['latin arena pop', 'latin pop', 'latin viral pop']",Gemeliers,41
109302.0,"['indonesian hip hop', 'indonesian pop']",Saykoji,41
182267.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lito y Polaco,41
102467.0,"['icelandic indie', 'icelandic pop']",Sóley,41
116636.0,"['french hip hop', 'pop urbaine', 'rap conscient']",Mafia K'1 Fry,41
132808.0,"['crossover thrash', 'metal', 'old school thrash', 'thrash metal']",Nuclear Assault,41
122393.0,"['manele', 'romanian pop']",Dorian Popa,41
313162.0,['v-pop'],Huong Tram,41
211165.0,"['brazilian gospel', 'sertanejo gospel']",Suellen Lima,41
100959.0,"['black metal', 'dark black metal', 'metal', 'swedish black metal', 'swedish metal']",Watain,41
106188.0,"['axe', 'brega funk', 'cumbia uruguaya', 'pagode baiano']",La Furia,41
193199.0,['punjabi pop'],Veet Baljit,41
101730.0,"['musica sul-mato-grossense', 'pop rap brasileiro']",A.D.Z,41
116812.0,"['uk drill', 'uk hip hop']",Link up TV,41
381581.0,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Changing Faces,41
156854.0,"['arab pop', 'khaleeji iraqi']",Nour Al Zain,41
105656.0,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'christian pop', 'worship']",Group 1 Crew,41
216314.0,['post-teen pop'],Raven-Symoné,41
109905.0,"['turkish rock', 'turkish soundtrack']",Cem Özkan,41
156912.0,"['arab pop', 'moroccan pop']",Salma Rachid,41
102779.0,['rhode island rap'],Flawless Real Talk,41
169667.0,"['filmi', 'tamil pop']",James Vasanthan,41
112798.0,"['atl hip hop', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']",Hustle Gang,41
120492.0,"['funk carioca', 'funk ostentacao']",Os Hawaianos,41
105697.0,['pop r&b'],TGT,41
454664.0,"['hip pop', 'pop r&b', 'r&b', 'urban contemporary']",LeToya,41
180303.0,"['k-pop', 'k-pop girl group']",HELLOVENUS,41
220242.0,"['comedy', 'comic']",Bill Burr,41
204583.0,"['pop nacional', 'pop teen brasileiro']",João Guilherme,41
204359.0,['brazilian gospel'],Léa Mendonça,41
116651.0,"['latin christian', 'latin worship']",Torre Fuerte,41
105730.0,['gospel'],Kurt Carr & The Kurt Carr Singers,41
228113.0,['pagode'],Samprazer,41
112281.0,"['k-pop', 'k-pop boy group']",1TEAM,41
155015.0,"['filmi', 'tamil pop']",S.A. Rajkumar,41
139237.0,"['k-pop', 'k-pop girl group']",SISTAR19,42
107480.0,"['hindi indie', 'indian electronic', 'indian fusion', 'indian indie', 'indian rock', 'new delhi indie', 'world fusion']",Midival Punditz,42
361705.0,"['arab pop', 'lebanese pop']",Marwan Khoury,42
121052.0,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Botellita De Jerez,42
169939.0,"['argentine hip hop', 'rap latina', 'trap argentino']",Dakillah,42
155548.0,"['t-pop girl group', 'thai pop', 'thai teen pop']",BNK48,42
196075.0,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",Geo Ong,42
252754.0,"['baglama', 'turkish folk']",Aşık Veysel,42
123227.0,['polish pop'],Roksana Węgiel,42
143251.0,"['k-pop', 'k-pop girl group']",Secret,42
147279.0,"['east coast hip hop', 'electro', 'harlem hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap']",Kurtis Blow,42
129983.0,"['gospel', 'gospel r&b']",Karen Clark Sheard,42
139511.0,"['indonesian folk', 'indonesian folk pop', 'indonesian indie', 'semarang indie']",Figura Renata,42
138792.0,"['deep minimal techno', 'italian techno', 'minimal techno', 'tech house', 'techno']",Joseph Capriati,42
452170.0,"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'sufi']",Ghulam Ali,42
107242.0,"['avant-garde metal', 'brutal death metal', 'death metal', 'deathcore', 'djent', 'jazz metal', 'melodic metalcore', 'sci-fi metal', 'technical death metal', 'technical deathcore']",The Faceless,42
109333.0,['modern bollywood'],Bobby-Imran,42
105942.0,['ohio hip hop'],Q Money,42
311973.0,"['campursari', 'dangdut', 'dangdut koplo']",Dangdut Koplo Rgs,42
291079.0,"['desi pop', 'punjabi pop']",Gurj Sidhu,42
108634.0,['gospel'],The Winans,42
104712.0,"['afrofuturism', 'alternative hip hop', 'escape room', 'experimental hip hop', 'psychedelic hip hop', 'seattle hip hop', 'wonky']",Shabazz Palaces,42
111152.0,"['contemporary country', 'country', 'country dawn']",Julie Roberts,42
102001.0,['cumbia villera'],Meta Guacha,42
237066.0,"['cumbia', 'vallenato']",Farid Ortiz,42
199843.0,"['british invasion', 'classic rock', 'folk rock', 'psychedelic rock']",Eric Burdon & the Animals,42
111068.0,"['afro soul', 'south african pop']",Zonke,42
106098.0,"['blues', 'blues rock', 'chicago blues', 'electric blues', 'harmonica blues', 'rock-and-roll', 'traditional blues']",Jimmy Reed,42
117320.0,"['atl hip hop', 'hip pop', 'pop rap', 'southern hip hop']",Rasheeda,42
293229.0,['brazilian hip hop'],Família Madá,42
103706.0,"['beach music', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']",Jerry Butler,42
136397.0,['turkish folk'],Ilkay Akkaya,42
174722.0,"['classic colombian pop', 'musica popular colombiana']",Giovanny Ayala,42
106176.0,"['adoracion', 'latin christian', 'latin worship']",Ruth Mixter,42
332693.0,['k-pop'],Jessica,42
210821.0,"['alternative metal', 'death metal', 'groove metal', 'metal', 'nu metal']",Cavalera Conspiracy,42
219942.0,['turkish rock'],Düş Sokağı Sakinleri,42
104304.0,"['indie jazz', 'indie soul']",Yussef Kamaal,42
155553.0,['latin viral pop'],Antrax,42
164350.0,"['cumbia peruana', 'pop peruano']",Gran Orquesta Internacional,42
183384.0,"['french hip hop', 'pop urbaine', 'rap francais']",PSO THUG,42
197220.0,"['funk', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']",Howard Hewett,42
173560.0,['v-pop'],Khac Viet,42
168526.0,"['arab pop', 'moroccan pop', 'rif']",Nouamane Belaiachi,42
140204.0,"['brutal death metal', 'death metal', 'metal', 'new york death metal', 'technical death metal']",Suffocation,42
100413.0,"['k-pop', 'k-pop girl group']",LADIES' CODE,42
133193.0,"['classic indo pop', 'classic indonesian rock', 'dangdut', 'indonesian pop']",Stinky,42
103417.0,"['album rock', 'glam metal', 'hard rock']",Paul Stanley,42
132520.0,['opm'],Sheryn Regis,42
176508.0,['malaysian pop'],Wany Hasrita,42
125272.0,"['album rock', 'hard rock', 'modern hard rock', 'neo classical metal', 'supergroup']",Chickenfoot,42
145314.0,"['classic thai pop', 'thai folk rock', 'thai pop', 'thai rock']",Kala,42
169197.0,['thai pop'],Two Popetorn,42
293226.0,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",Sandwich,42
103298.0,['indonesian pop'],Mulan Jameela,42
105790.0,"['batidao romantico', 'brega funk']",Mc Elvis,42
171535.0,"['blues rock', 'country rock', 'southern rock']",The Gregg Allman Band,42
116699.0,"['indonesian indie', 'indonesian jazz', 'indonesian pop']",Ecoutez,42
140255.0,"['k-pop', 'korean city pop']",Yubin,42
100576.0,['russian rock'],Zhuki,42
156203.0,['indonesian pop'],Mytha Lestari,42
103626.0,"['art rock', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",Mahavishnu Orchestra,42
108941.0,"['brazilian gospel', 'coral gospel', 'louvor']",Raiz Coral,42
111661.0,['rap df'],Lupper,42
213808.0,"['funk carioca', 'funk das antigas', 'funk melody', 'funk ostentacao']",Mc Sapao,42
155190.0,['britpop'],Beady Eye,42
181069.0,"['arab pop', 'lebanese pop']",Haifa Wehbe,42
120944.0,['uk alternative pop'],Tokio Myers,42
112317.0,"['contemporary gospel', 'gospel', 'praise']",Mississippi Mass Choir,42
102700.0,"['axe', 'pagode', 'sertanejo universitario']",Tomate,42
111790.0,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal']",ISIS,42
169061.0,"['birmingham metal', 'hard rock', 'metal', 'power metal', 'speed metal']",Halford,42
108223.0,"['argentine rock', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']",Vox Dei,42
105324.0,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock']",How To Destroy Angels,42
121955.0,"['argentine indie', 'argentine rock', 'latin rock', 'rock en espanol', 'rock nacional']",Spinetta Jade,42
102059.0,"['hard glam', 'supergroup']",Hollywood Vampires,42
152823.0,['sertanejo pop'],Biollo,42
175793.0,['funk carioca'],Lara Silva,42
385049.0,"['classic bhangra', 'classic punjabi pop', 'desi pop', 'filmi', 'punjabi pop', 'sufi']",Gurdas Maan,42
102809.0,"['j-rock', 'japanese singer-songwriter', 'shibuya-kei']",UA,42
115362.0,"['alabama rap', 'deep southern trap', 'trap']",Doe B,42
111876.0,"['canadian indie', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk']",Japandroids,42
101249.0,"['j-poprock', 'j-rock', 'japanese alternative rock', 'japanese post-hardcore', 'kyushu indie', 'shibuya-kei']",Number Girl,42
106762.0,['latin viral pop'],Casi Creativo,42
108748.0,"['art pop', 'chamber psych', 'escape room', 'experimental pop', 'metropopolis', 'transpop']",ANOHNI,42
141027.0,['meme rap'],Roy Purdy,42
108385.0,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']",After Forever,42
161130.0,"['funk', 'new jack swing', 'quiet storm', 'urban contemporary']",Force M.D.'s,42
121850.0,['post-teen pop'],Drew Seeley,42
224009.0,"['axe', 'forro']",Chicabana,42
175237.0,['folk brasileiro'],Nicolas Germano,42
128924.0,"['g funk', 'gangster rap', 'hyphy', 'west coast rap']",Above The Law,42
120166.0,"['axe', 'funk carioca', 'funk das antigas', 'funk melody', 'funk ostentacao', 'pagode']",MC Leozinho,42
148795.0,['v-pop'],Phùng Khánh Linh,42
214102.0,"['brazilian hip hop', 'brazilian reggae']",Filosofia Reggae,42
102310.0,"['disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",Skyy,42
126017.0,"['funk metal', 'funk rock']",Les Claypool,42
100819.0,"['j-pop', 'j-poprock']",19,42
160557.0,['underground hip hop'],MellowHype,42
146123.0,"['k-pop', 'k-pop boy group']",PRODUCE X 101,42
144352.0,['philly rap'],Young Gunz,42
152016.0,"['black metal', 'dark black metal', 'metal', 'swedish black metal', 'swedish metal']",Dark Funeral,42
116962.0,"['classic indo pop', 'classic indonesian rock', 'dangdut', 'indonesian rock']",Nicky Astria,42
574625.0,['latin viral pop'],Sofia Castro,42
222273.0,['k-rap'],ONE,42
143156.0,"['thai hip hop', 'thai pop']",D Gerrard,42
122139.0,"['classic indo pop', 'dangdut']",Inka Christie,43
153308.0,"['afro soul', 'south african pop']",Vusi Nova,43
408896.0,"['dangdut', 'dangdut koplo', 'dangdut remix']",Siti Badriah,43
100157.0,"['electro', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap']",Special Ed,43
248214.0,"['afro soul', 'south african hip hop', 'south african pop']",Kwesta,43
222068.0,"['hard rock', 'supergroup']",Slash's Snakepit,43
102128.0,"['deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap']",Hot Boys,43
106883.0,"['melodic metalcore', 'metalcore', 'post-hardcore', 'screamo']",From Autumn To Ashes,43
334075.0,"['dangdut', 'indonesian pop']",D'Bagindas,43
187903.0,"['new jack swing', 'r&b', 'urban contemporary']",Az Yet,43
172956.0,['brazilian gospel'],Eliã Oliveira,43
134046.0,['forro'],Moleca 100 Vergonha,43
330745.0,"['v-pop', 'vietnamese pop']",Hồ Ngọc Hà,43
327977.0,['social media pop'],Ricegum,43
211903.0,"['acid house', 'canadian electronic', 'detroit techno', 'microhouse', 'minimal techno', 'tech house', 'techno']",Richie Hawtin,43
100750.0,"['asian american hip hop', 'comedy rap', 'escape room', 'hip pop', 'trap queen']",Awkwafina,43
177546.0,"['freestyle', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Pebbles,43
189659.0,"['brazilian punk', 'brazilian rock', 'rock baiano', 'rock nacional brasileiro']",Camisa de Vênus,43
135428.0,"['deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore']",All Shall Perish,43
120712.0,"['german hard rock', 'german metal', 'glam metal', 'hard rock', 'metal']",Warlock,43
108844.0,"['disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",Stacy Lattisaw,43
112720.0,"['brazilian rock', 'nova mpb']",Agridoce,43
166999.0,['brazilian gospel'],Wilian Nascimento,43
156844.0,"['italian adult pop', 'italian hip hop']",Nesli,43
112113.0,"['brazilian rock', 'rock gaucho']",Cidadão Quem,43
317161.0,"['filmi', 'tollywood']",R. P. Patnaik,43
114075.0,['social media pop'],Jordyn Jones,43
123648.0,['korean pop'],Lee Min Ho,43
132675.0,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",Bloodstone,43
119304.0,['v-pop'],Lê Hiếu,43
103586.0,"['deep latin alternative', 'indie rock mexicano', 'latin alternative', 'latin rock', 'mexican indie', 'mexican rock']",Los Romanticos de Zacatecas,43
144210.0,"['latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol', 'tijuana electronic']",Nortec Collective,43
115165.0,['social media pop'],Dylan Conrique,43
440529.0,"['k-pop', 'k-pop girl group']",PRODUCE 101,43
179607.0,"['social media pop', 'teen pop']",Asher Angel,43
119419.0,"['v-pop', 'vietnamese pop']",Quang Dung,43
103573.0,"['alternative dance', 'australian indie', 'indie pop', 'indietronica', 'new rave']",Architecture In Helsinki,43
281033.0,['v-pop'],Trinh Thang Binh,43
105778.0,['sertanejo pop'],Mariana & Mateus,43
119449.0,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']",Marco Brasil,43
208108.0,['v-pop'],Only C,43
216003.0,"['girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",Kut Klose,43
187917.0,['cumbia peruana'],Puro Sentimiento,43
595238.0,"['sertanejo', 'sertanejo universitario']",Hugo Pena & Gabriel,43
101672.0,"['chicago indie', 'double drumming', 'dream pop', 'experimental', 'experimental rock', 'freak folk', 'indie rock', 'post-rock']",Tortoise,43
100899.0,['turkish folk'],Hüseyin Turan,43
147523.0,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']",Triple Seven,43
121859.0,"['danish hip hop', 'danish pop']",Shaka Loveless,43
101532.0,['sertanejo pop'],Mariana Fagundes,43
125615.0,"['metal guitar', 'neo classical metal', 'shred']",Paul Gilbert,43
134534.0,"['opm', 'pinoy metal', 'pinoy rock', 'pop rock']",Wolfgang,43
289305.0,"['dangdut', 'dangdut koplo', 'dangdut remix']",Ayu Ting Ting,43
165980.0,"['banda', 'regional mexican']",Banda Astilleros,43
148748.0,"['classic thai pop', 'thai folk rock', 'thai pop', 'thai rock']",Sek Loso,43
