artists,valence,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,popularity
Calvin Harris,0.49640000000000006,0.0104864,0.5554,220202.4,0.8779999999999999,0.029792254,0.20743999999999999,-4.9323999999999995,0.03766,128.77100000000002,58.4
The Head and the Heart,0.35964285714285715,0.3645957142857143,0.48600000000000004,233416.14285714287,0.5189285714285715,0.06462777857142857,0.20857142857142857,-8.638285714285715,0.03274285714285714,107.204,58.42857142857143
Manu Chao,0.8191818181818181,0.6334272727272727,0.6796363636363636,191681.18181818182,0.5777272727272728,0.11548339090909092,0.20053636363636362,-8.727181818181817,0.05508181818181818,129.8881818181818,58.45454545454545
Gym Class Heroes,0.6535,0.208,0.66425,236239.75,0.76025,0.0,0.26775,-5.26275,0.108525,93.16499999999999,58.5
Logan Mize,0.5365,0.06875,0.6435,196654.5,0.6485000000000001,0.0,0.112,-6.069,0.10114999999999999,117.99100000000001,58.5
Paradisio,0.8325,0.08885,0.648,229480.0,0.9475,0.009305,0.11349999999999999,-8.288,0.039099999999999996,132.9085,58.5
M2M,0.5257499999999999,0.076825,0.60325,231846.75,0.68825,1.1632500000000001e-05,0.1652,-6.187,0.027674999999999998,118.23725,58.5
The Verve,0.33337500000000003,0.0974625,0.377625,313065.0,0.73975,0.04040117499999999,0.2029,-7.065,0.0355625,129.995,58.5
El Chapo De Sinaloa,0.8769999999999999,0.6043333333333334,0.743,188823.16666666666,0.504,5.2365e-05,0.1779666666666667,-4.157166666666666,0.07429999999999999,155.333,58.5
La Quinta Estacion,0.4995,0.322125,0.5185,233673.5,0.7005,0.0,0.33449999999999996,-4.652,0.03935,146.80675000000002,58.5
The Wood Brothers,0.4195,0.6196666666666667,0.5766666666666667,233779.33333333334,0.35000000000000003,0.003924349999999984,0.10928333333333334,-9.792333333333334,0.037316666666666665,100.199,58.5
SonReal,0.6515,0.1215,0.7909999999999999,197386.5,0.6285000000000001,0.0,0.11,-5.085,0.0748,107.01750000000001,58.5
Edward Sharpe & The Magnetic Zeros,0.39799999999999996,0.36683333333333334,0.5371666666666667,260740.0,0.622,0.01971466666666665,0.12888333333333332,-6.789833333333333,0.04321666666666666,99.83866666666667,58.5
slenderbodies,0.513,0.656,0.8290000000000001,205610.0,0.606,0.005051,0.186,-6.465000000000001,0.0761,107.5095,58.5
Mike Ryan,0.34299999999999997,0.16665000000000002,0.49049999999999994,209003.0,0.6695,5.400000000000002e-06,0.223,-5.544,0.034350000000000006,138.94299999999998,58.5
Jasmine Thompson,0.2996666666666667,0.9081666666666667,0.44566666666666666,213754.33333333334,0.2786666666666667,1.2560000000000002e-05,0.12816666666666668,-9.0025,0.03651666666666667,137.56033333333335,58.5
Pouya,0.4875,0.19337499999999996,0.82375,209165.75,0.7455,0.00013260749999999998,0.11197499999999999,-5.9975000000000005,0.158875,107.28175,58.5
Good Morning,0.48850000000000005,0.5874999999999999,0.4585,163766.5,0.4735,0.5525,0.1325,-12.066,0.02955,146.8735,58.5
Lupita D'Alessio,0.252,0.273,0.44,233493.0,0.694,1.03e-06,0.15,-7.1995000000000005,0.06055,108.7025,58.5
Banda Los Recoditos,0.9473333333333334,0.595,0.7698333333333333,167078.75,0.54875,1.0433333333333334e-05,0.18365,-4.964083333333334,0.053483333333333334,131.80100000000002,58.5
Shakewell,0.32450000000000007,0.3225,0.7205,123435.5,0.8009999999999999,0.028,0.156,-6.628,0.3305,118.7665,58.5
ItaloBrothers,0.23900000000000002,0.13195,0.6134999999999999,194874.5,0.8725,0.00267,0.09265000000000001,-6.492,0.23409999999999997,150.01749999999998,58.5
Dylan Schneider,0.541,0.21955,0.6040000000000001,179166.5,0.7134999999999999,0.000111,0.11075,-5.324,0.04325,80.515,58.5
j^p^n,0.47550000000000003,0.7045000000000001,0.5229999999999999,128703.5,0.3605,0.0001235,0.26749999999999996,-11.575,0.2535,129.88899999999998,58.5
Ariel Pink,0.524,0.22962349999999998,0.5347500000000001,262730.0,0.5529999999999999,0.274869,0.291275,-7.23325,0.0305,111.533,58.5
Eric Prydz,0.48775,0.00264325,0.6125,238151.25,0.83775,0.22934250000000003,0.5485,-6.5962499999999995,0.278125,126.231,58.5
Blue Foundation,0.3670000000000001,0.67,0.544,302827.0,0.383,0.00204,0.125,-10.143,0.0334,145.025,58.5
Jamie Cullum,0.373,0.6395,0.681,255360.0,0.385,5.55e-05,0.1175,-10.144,0.031,111.22749999999999,58.5
Jose Luis Reyes,0.4615,0.4445,0.623,286220.0,0.6045,1.4150000000000007e-05,0.19899999999999998,-7.069000000000001,0.04315,145.07299999999998,58.5
Beach Fossils,0.60875,0.09617150000000001,0.58475,175187.25,0.7749999999999999,0.61348,0.17604999999999998,-7.105,0.039375,131.05775,58.5
Los Dos Grandes De La Sierra,0.738,0.07405,0.7295,188926.5,0.768,0.02335,0.10595,-8.607,0.06964999999999999,109.475,58.5
Ultra Naté,0.681,0.003295,0.7565,293326.5,0.91,0.0006854999999999999,0.0364,-6.432499999999999,0.035449999999999995,124.98599999999999,58.5
Ten Sharp,0.6659999999999999,0.426,0.405,272984.0,0.901,0.0185,0.188,-7.905,0.0315,174.041,58.5
Super Simple Songs,0.39549999999999996,0.9155,0.6399999999999999,142923.5,0.191,7.2850000000000006e-06,0.1017,-10.979,0.04095,90.18299999999999,58.5
WALK THE MOON,0.5785333333333333,0.01552712666666666,0.5506666666666666,233447.93333333332,0.8152666666666666,0.00014437533333333332,0.2736133333333333,-5.0027333333333335,0.0506,130.94533333333334,58.53333333333333
Savage Garden,0.6604545454545454,0.1613,0.6061818181818182,265134.63636363635,0.6946363636363636,0.00018739272727272724,0.11911818181818182,-7.919090909090909,0.03539090909090909,129.0719090909091,58.54545454545455
American Authors,0.6362857142857142,0.019714285714285715,0.6287142857142857,189198.0,0.9064285714285714,0.0018802857142857143,0.1271142857142857,-3.3147142857142855,0.04684285714285714,121.134,58.57142857142857
The Pussycat Dolls,0.5534285714285715,0.16610714285714284,0.6778571428571428,222910.42857142858,0.7337142857142858,4.157142857142859e-06,0.22635714285714287,-4.941428571428572,0.07835714285714286,126.02514285714285,58.57142857142857
I Prevail,0.34155882352941175,0.08490981176470588,0.48029411764705887,212145.29411764705,0.8488235294117646,0.002385935882352941,0.31795294117647055,-5.408235294117648,0.0817,144.19864705882352,58.588235294117645
Bahamas,0.545125,0.564875,0.7015,229728.25,0.42925,0.032176595,0.1292,-7.481999999999999,0.0393625,109.242875,58.625
Julie Fowlis,0.307,0.3286666666666666,0.41500000000000004,154706.66666666666,0.5376666666666666,0.0,0.13366666666666668,-9.683666666666667,0.0398,125.70799999999998,58.666666666666664
Gustavo Cerati,0.4056666666666666,0.17189244444444446,0.524,274788.22222222225,0.5449999999999999,0.20709555555555553,0.1765,-9.482888888888889,0.033166666666666664,109.88966666666667,58.666666666666664
2NE1,0.59,0.08522333333333333,0.6880000000000001,217679.33333333334,0.7320000000000001,0.03341333333333333,0.0928,-3.418333333333333,0.03883333333333333,128.237,58.666666666666664
San Holo,0.5223333333333333,0.09826666666666667,0.6643333333333333,257330.33333333334,0.6566666666666666,0.061673396666666665,0.1003,-6.030666666666666,0.05456666666666666,146.70166666666668,58.666666666666664
Judah & the Lion,0.38966666666666666,0.17113333333333336,0.5093333333333333,242630.66666666666,0.61,0.0021382666666666665,0.09343333333333333,-8.383333333333333,0.0376,148.77033333333335,58.666666666666664
The Rembrandts,0.7246666666666667,0.15523333333333333,0.45733333333333337,206515.33333333334,0.8163333333333332,8.9e-07,0.17479999999999998,-7.1803333333333335,0.0625,131.705,58.666666666666664
You Me At Six,0.452,0.110983,0.5193333333333333,204320.0,0.7313333333333333,0.00012414,0.13166666666666668,-6.107333333333333,0.04906666666666667,131.67333333333335,58.666666666666664
The Internet,0.5136666666666666,0.34936666666666666,0.7853333333333333,261431.33333333334,0.38966666666666666,0.06289333333333334,0.10766666666666667,-11.010333333333334,0.06446666666666667,98.61266666666666,58.666666666666664
Scatman John,0.8116666666666666,0.06333333333333334,0.6686666666666667,218177.66666666666,0.8653333333333334,0.0015649466666666665,0.17623333333333333,-9.668333333333331,0.04246666666666667,139.66266666666667,58.666666666666664
Jelly Roll,0.4337,0.1834111111111111,0.6868888888888889,215017.0,0.6822222222222222,4.000000000000001e-07,0.14952222222222222,-6.816111111111111,0.07385555555555555,119.54366666666667,58.666666666666664
Avril Lavigne,0.4952682926829268,0.01787024390243902,0.5175609756097561,216192.41463414635,0.8214634146341463,0.01039458707317073,0.23469512195121953,-4.149390243902439,0.05671463414634146,139.21024390243903,58.707317073170735
Tame Impala,0.48156000000000004,0.15499813333333334,0.5006888888888889,262753.4888888889,0.7876222222222222,0.19646909111111113,0.17513777777777778,-5.494377777777778,0.056155555555555556,125.67191111111111,58.733333333333334
Ólafur Arnalds,0.10844999999999998,0.97375,0.35075,215323.0,0.128075,0.9390000000000001,0.099,-23.22275,0.036925,118.16175,58.75
TAEYANG,0.52525,0.45399999999999996,0.6777500000000001,236431.0,0.599,0.0,0.19965,-5.19575,0.035574999999999996,140.40900000000002,58.75
Doobie,0.39,0.4105,0.78125,183880.5,0.50375,1.7444999999999993e-05,0.14125,-7.5165,0.256625,117.7465,58.75
Elle King,0.47350000000000003,0.0654,0.49724999999999997,197466.5,0.87375,1.9775e-06,0.306375,-4.305,0.081425,163.60899999999998,58.75
Wheeler Walker Jr.,0.7124999999999999,0.06664999999999999,0.5965,158210.0,0.744,0.00016078000000000002,0.1243,-6.6235,0.122125,121.92975,58.75
Barão Vermelho,0.7555000000000001,0.2415525,0.6965,214363.0,0.61425,0.001345,0.271575,-10.62375,0.043025,136.13875,58.75
The Oh Hellos,0.39849999999999997,0.3808,0.524,230424.75,0.409625,0.009304249999999976,0.12585000000000002,-11.7425,0.037125,96.04225,58.75
Hozier,0.3292404761904762,0.4660785714285714,0.48497619047619045,248581.95238095237,0.4799285714285714,0.03913279047619048,0.1398095238095238,-7.611952380952381,0.04168809523809523,116.11614285714285,58.76190476190476
Taylor Swift,0.43616425120772945,0.224744961352657,0.6045555555555555,237651.22222222222,0.6193623188405797,0.0004492225603864735,0.1478864734299517,-6.4456038647342995,0.050459420289855075,122.2955458937198,58.84541062801932
Young Thug,0.4116923076923077,0.11400307692307693,0.8107692307692307,216987.0,0.5597692307692308,8.243076923076923e-06,0.14563846153846155,-5.90876923076923,0.20746153846153847,132.0246923076923,58.84615384615385
Highly Suspect,0.23485714285714285,0.0035188714285714286,0.4332857142857143,263830.71428571426,0.622,0.001994807142857143,0.15061428571428573,-5.808571428571428,0.046271428571428574,132.58700000000002,58.857142857142854
Carly Rae Jepsen,0.5015714285714286,0.00928,0.6859999999999999,210699.57142857142,0.7401428571428571,0.00026542714285714283,0.20537142857142857,-5.281714285714286,0.045657142857142854,120.6027142857143,58.857142857142854
Kendrick Lamar,0.46510526315789474,0.24880491228070176,0.614140350877193,274913.6666666667,0.6716842105263158,0.003270240701754386,0.29486666666666667,-7.177754385964913,0.30215263157894734,115.74450877192982,58.85964912280702
Tobu,0.301,0.0485,0.688,200640.0,0.867,0.00118,0.469,-4.182,0.0393,128.003,59.0
Santa Esmeralda,0.784,0.0329,0.669,628547.0,0.815,0.00105,0.0498,-8.998,0.0838,117.809,59.0
Valerie Broussard,0.321,0.436,0.59,210274.0,0.403,0.0,0.0662,-10.806,0.0569,77.032,59.0
McFly,0.4655,0.11170000000000001,0.503,182160.0,0.73,0.0,0.16595000000000001,-4.367,0.036,113.93799999999999,59.0
Bag Raiders,0.49,0.07105,0.65,231420.0,0.7185,0.009074,0.1124,-5.947,0.041150000000000006,124.9665,59.0
Benny Bernstein,0.0501,0.976,0.243,154246.0,0.123,0.879,0.176,-20.642,0.0421,111.435,59.0
Jesus Honcho,0.326,0.0312,0.748,147616.0,0.779,0.0,0.0721,-4.28,0.0498,130.02700000000002,59.0
SVRCINA,0.108,0.482,0.383,260326.0,0.551,0.0,0.0914,-6.5420000000000025,0.0335,128.075,59.0
Saga Rosen,0.386,0.991,0.546,135833.0,0.00574,0.9,0.17,-26.789,0.0397,71.99600000000002,59.0
Roy Woods,0.388,0.1693,0.7435,198118.0,0.5045,0.0,0.1265,-8.1455,0.06659999999999999,94.12700000000001,59.0
Hollywood Ending,0.7559999999999999,0.00383,0.586,234346.0,0.8740000000000001,1.04e-06,0.222,-5.535,0.0416,130.083,59.0
Vallis Alps,0.184,0.72,0.584,324123.0,0.384,0.288,0.0964,-12.144,0.0675,93.981,59.0
Anthony Amorim,0.393,0.95,0.889,215346.0,0.178,0.0,0.0908,-15.065,0.385,127.992,59.0
Attaque 77,0.3735,0.018495,0.518,228887.0,0.75,0.00144,0.554,-8.4785,0.05395,119.072,59.0
Yoshihisa Hirano,0.85,0.679,0.7340000000000001,66947.0,0.7240000000000001,0.8420000000000001,0.258,-11.339,0.0398,116.982,59.0
Los Hijos De Garcia,0.759,0.0918,0.805,185045.0,0.812,4.34e-05,0.104,-6.353,0.0839,114.982,59.0
Alison Wonderland,0.384,0.00172,0.606,210017.0,0.8290000000000001,5.429999999999999e-05,0.276,-3.455,0.036,140.033,59.0
Alizée,0.777,0.24695,0.698,285943.5,0.9025000000000001,9.55e-05,0.15575,-3.8895,0.0327,116.401,59.0
Jayegovember,0.285,0.769,0.693,40176.0,0.407,0.00164,0.133,-7.8610000000000015,0.101,95.512,59.0
Royal Deluxe,0.764,0.0276,0.503,220173.0,0.486,0.000218,0.0904,-6.12,0.0776,78.801,59.0
Jay Sean,0.7040000000000001,0.257,0.6940000000000001,190053.0,0.6509999999999999,0.0,0.11,-5.645,0.127,93.887,59.0
Banda Zeta,0.964,0.125,0.8640000000000001,160627.0,0.662,0.0,0.148,-10.182,0.0977,136.48,59.0
Pia Mia,0.344,0.154,0.458,181600.0,0.5720000000000001,1.4e-05,0.117,-6.8370000000000015,0.0969,89.26100000000002,59.0
Hercules & Love Affair,0.69,0.00542,0.716,345560.0,0.914,0.000218,0.0504,-6.907,0.0341,118.579,59.0
Los Amantes De Lola,0.7369999999999999,0.398,0.593,251666.5,0.6715,0.000134885,0.22599999999999998,-9.845,0.03655,133.6515,59.0
Zona Rika,0.8540000000000001,0.0746,0.7609999999999999,235822.0,0.878,6.08e-05,0.287,-7.11,0.0613,127.008,59.0
CeeLo Green,0.7373333333333334,0.08776066666666667,0.6726666666666666,221315.33333333334,0.8193333333333334,4.366666666666667e-06,0.3416666666666666,-4.865666666666667,0.050300000000000004,121.27133333333335,59.0
Javier Rosas Y Su Artillería Pesada,0.964,0.209,0.821,223173.0,0.8079999999999999,1.81e-06,0.447,-6.619,0.0544,122.362,59.0
Pond,0.682,0.0052299999999999,0.335,224973.0,0.825,0.00429,0.226,-5.598,0.0506,177.15599999999995,59.0
Young Maylay,0.486,0.0164,0.52,86547.0,0.836,0.0,0.19,-7.13,0.213,96.855,59.0
EVAN GIIA,0.277,0.2,0.713,209224.0,0.6659999999999999,2.09e-05,0.1369999999999999,-6.127999999999999,0.0511,112.015,59.0
Jessie Ware,0.249,0.162,0.387,257484.0,0.413,1.56e-05,0.262,-8.95,0.0559,173.73,59.0
Ramirez,0.601,0.0527,0.8079999999999999,195000.0,0.867,0.0148,0.5870000000000001,-3.555,0.114,160.03,59.0
Cabas,0.88,0.3885,0.7235,215641.5,0.6639999999999999,7.45e-07,0.20500000000000002,-7.9575000000000005,0.0352,104.07849999999999,59.0
Al Corley,0.746,0.244,0.747,221507.0,0.674,0.0819,0.0838,-11.686,0.031,124.289,59.0
Austin Weber,0.92,0.0103,0.7659999999999999,209560.0,0.499,2.22e-06,0.116,-8.731,0.0341,129.976,59.0
Milo Greene,0.596,0.6629999999999999,0.388,204213.0,0.595,5.58e-05,0.178,-9.799,0.0325,190.043,59.0
Noise Makers,0.036,0.908,0.383,166000.0,0.138,0.973,0.105,-51.12300000000001,0.0469,137.211,59.0
Soap&Skin,0.214,0.49,0.397,185000.0,0.446,0.00892,0.111,-7.032,0.0373,178.05,59.0
Soccer Mommy,0.769,0.122,0.652,194009.0,0.669,0.00039,0.1689999999999999,-7.7970000000000015,0.0262,115.047,59.0
Scoundrels,0.579,0.733,0.748,251256.0,0.446,2.83e-06,0.107,-7.771,0.0304,98.076,59.0
Christy Altomare,0.0748,0.917,0.166,179840.0,0.288,1.89e-05,0.0889,-12.45,0.0389,174.166,59.0
Sodagreen,0.272,0.775,0.527,273573.0,0.522,0.0,0.0847,-9.29,0.0314,132.066,59.0
Chrome Sparks,0.415,0.0626,0.6970000000000001,181149.0,0.655,0.774,0.353,-9.781,0.15,86.969,59.0
Scotty Sire,0.5365,0.07175000000000001,0.7470000000000001,177552.5,0.7364999999999999,0.0,0.1345,-5.193000000000001,0.135,128.03750000000002,59.0
Parov Stelar,0.765,0.1683,0.8213333333333334,200786.66666666666,0.7156666666666668,0.653,0.144,-7.056333333333334,0.05196666666666667,121.98933333333332,59.0
Bersuit Vergarabat,0.581,0.0467,0.762,259813.0,0.7759999999999999,0.0,0.0412,-4.975,0.0583,96.06,59.0
The Six Parts Seven,0.0682,0.3670000000000001,0.256,322160.0,0.456,0.8809999999999999,0.119,-10.865,0.0306,70.357,59.0
Junglepussy,0.589,0.574,0.872,188917.0,0.541,1.79e-06,0.0617,-6.932,0.0629,133.005,59.0
Ralph McTell,0.187,0.625,0.396,248587.0,0.295,7.6e-05,0.0989,-15.126,0.0343,155.531,59.0
Tranzas,0.3353333333333333,0.6083333333333334,0.6013333333333334,225702.33333333334,0.443,0.0,0.13366666666666668,-9.229333333333333,0.2271,77.16699999999999,59.0
Los Tres,0.502,0.539,0.5479999999999999,272520.0,0.495,3.01e-06,0.174,-7.7360000000000015,0.0325,121.288,59.0
Audiomachine,0.63,0.313,0.475,128413.0,0.789,0.965,0.104,-8.892999999999997,0.0578,137.984,59.0
Jake Bugg,0.6884999999999999,0.3524,0.5815,171733.0,0.7085,0.0,0.12465,-6.3235,0.05185000000000001,106.518,59.0
Zach Williams,0.31844,0.13288,0.537,221542.4,0.6964,0.0,0.14458,-6.155,0.03504,131.4384,59.0
Mike Sherm,0.2915,0.2139,0.8214999999999999,128404.0,0.5754999999999999,0.028,0.191,-9.843,0.17925,101.99799999999999,59.0
Elliot Root,0.3229999999999999,0.115,0.59,219134.0,0.6970000000000001,0.00308,0.121,-6.973,0.0356,106.06,59.0
Rezz,0.352,0.00207,0.8440000000000001,223887.0,0.682,0.797,0.113,-9.556,0.0453,99.99,59.0
Sage The Gemini,0.703,0.24835,0.806,165573.5,0.45699999999999996,0.0,0.1007,-7.0695,0.3075,144.9135,59.0
Chico César,0.248,0.782,0.542,216800.0,0.148,0.0,0.7040000000000001,-12.99,0.0394,89.585,59.0
Panjabi MC,0.942,0.399,0.778,244667.0,0.879,0.792,0.15,-4.9510000000000005,0.0371,98.077,59.0
Brandon Flowers,0.352,0.00403,0.5710000000000001,256133.0,0.6859999999999999,0.00108,0.22,-6.698,0.027,110.021,59.0
SNAP!,0.7016666666666667,0.121875,0.7795,307903.6666666667,0.7243333333333334,0.09070733333333332,0.18994999999999998,-11.786833333333334,0.05226666666666666,115.59750000000001,59.0
Skylar Grey,0.173,0.93,0.568,164827.0,0.283,2.04e-05,0.0906,-9.605,0.0333,130.05200000000002,59.0
Secondhand Serenade,0.366,0.54075,0.45825,196256.75,0.37675000000000003,0.0,0.09282499999999999,-8.339,0.031925,154.08124999999998,59.0
Coconut Records,0.345,0.464,0.532,210106.0,0.597,0.000123,0.0643,-6.109,0.0261,80.031,59.0
Jordin Sparks,0.44675,0.182575,0.603,227650.5,0.663,0.0,0.076375,-4.6375,0.03285,140.72275,59.0
Chito Rana$,0.11,0.327,0.536,158433.0,0.327,5.400000000000001e-05,0.0806,-11.702,0.0602,67.611,59.0
Hu Xia,0.215,0.299,0.544,369867.0,0.528,0.0,0.107,-8.131,0.0271,79.045,59.0
SahBabii,0.233,0.355,0.746,172954.0,0.358,0.0007099999999999,0.0813,-8.072000000000001,0.134,74.023,59.0
Sleep Makers Samples,0.0225,0.202,0.0741,181666.0,0.00024,0.6409999999999999,0.389,-16.202,0.103,171.613,59.0
Alex Clare,0.286,0.0112,0.584,256560.0,0.7120000000000001,1.05e-06,0.114,-4.311,0.0395,126.043,59.0
Anna Nalick,0.4475,0.5825,0.4155,268307.0,0.4255,0.0,0.10505,-8.2065,0.02865,125.73000000000002,59.0
Canyon City,0.208,0.7979999999999999,0.5529999999999999,186584.0,0.274,7.13e-06,0.103,-12.564,0.0379,86.67200000000004,59.0
Witt Lowry,0.561,0.4395,0.6080000000000001,265042.0,0.645,0.0,0.19549999999999998,-10.0235,0.2895,106.5175,59.0
Family and Friends,0.184,0.183,0.428,207519.0,0.7240000000000001,0.000136,0.251,-7.2639999999999985,0.0434,146.917,59.0
Bibio,0.32800000000000007,0.794,0.45849999999999996,195486.5,0.378,0.45880000000000004,0.3205,-7.836,0.0327,135.1325,59.0
Cuarto de Milla,0.918,0.215,0.8109999999999999,149813.0,0.635,0.0,0.2,-6.593999999999999,0.0557,104.915,59.0
King Chango,0.6,0.0908,0.725,287013.0,0.529,0.0028,0.174,-5.565,0.0375,144.707,59.0
The Black Jets,0.684,0.0725,0.762,177087.0,0.482,3.26e-06,0.0802,-4.35,0.0734,94.009,59.0
A-Lin,0.197,0.583,0.399,285547.0,0.512,0.0,0.104,-5.801,0.0357,133.175,59.0
M City JR,0.0491,0.0889,0.83,223074.0,0.5,0.000349,0.277,-6.597,0.0725,140.009,59.0
Rosemary & Garlic,0.279,0.82,0.491,289970.0,0.406,0.245,0.122,-13.309,0.0278,140.05100000000002,59.0
Blane Howard,0.51,0.713,0.54,197658.0,0.513,0.0,0.149,-6.978,0.0331,78.862,59.0
Stephen Swartz,0.196,0.00797,0.546,245538.0,0.703,0.000327,0.175,-3.139,0.123,129.868,59.0
Tsuyu,0.8590000000000001,0.624,0.862,254000.0,0.654,0.0074099999999999,0.369,-6.8610000000000015,0.0514,119.993,59.0
The Jungle Giants,0.607,0.00214,0.494,221493.0,0.915,0.0,0.11,-3.795,0.0583,100.133,59.0
42 Dugg,0.126,0.0634,0.8440000000000001,154707.0,0.609,0.0,0.329,-7.233,0.259,93.965,59.0
From Ashes to New,0.41400000000000003,0.002272,0.511,207196.5,0.958,3.775e-06,0.1246,-4.297,0.17049999999999998,74.99199999999999,59.0
Kylian Rebour,0.285,0.995,0.321,118583.0,0.00713,0.924,0.0995,-29.271,0.062,69.32600000000001,59.0
dandelion hands,0.1335,0.9704999999999999,0.382,148934.5,0.1725,0.653,0.107,-18.21,0.03785,102.988,59.0
Tall Heights,0.39325,0.42525,0.47325,221416.5,0.5972500000000001,0.019382025,0.23925,-8.03425,0.03075,91.01775,59.0
DROELOE,0.447,0.121,0.693,226981.0,0.725,0.00278,0.214,-7.2970000000000015,0.0321,105.961,59.0
Da Hool,0.141,0.00079,0.794,213440.0,0.645,0.903,0.0487,-7.926,0.0981,131.97299999999998,59.0
G.E.M.,0.397,0.213,0.563,248486.0,0.741,0.0,0.0982,-5.728,0.031,104.006,59.0
Crusher-P,0.36,0.0819999999999999,0.637,230029.0,0.906,0.0,0.125,-3.099,0.0522,140.025,59.0
Onda Vaselina,0.5933333333333333,0.1551,0.6890000000000001,233427.0,0.5663333333333335,0.010235313333333334,0.24566666666666667,-10.395,0.03453333333333333,103.32166666666666,59.0
